datum_zobrazeni;datum;body;incidence14_100;incidence14_100_body;incidence_65_14_100;incidence_65_14_100_body;incidence_65_roste;incidence_65_roste_body;simple_r;simple_r_body;pozit_perc_test;pozit_perc_test_body;pozit_perc_test_roste;pozit_perc_test_roste_body;podil_zachycen_hosp;podil_zachycen_hosp_body;podil_zachycen_hosp_roste;podil_zachycen_hosp_roste_body
2020-11-11;2020-11-10;75;1364.109146300000;20;1207.198247300000;20;0;0;0.817635490845;5;0.319054927456;30;0;0;;;;
2020-11-12;2020-11-11;70;1326.181119900000;20;1201.709489900000;20;0;0;0.753458126597;0;0.304199147119;30;0;0;;;;
2020-11-13;2020-11-12;70;1277.770520200000;20;1183.366719300000;20;0;0;0.719719864399;0;0.294650830025;30;0;0;;;;
2020-11-14;2020-11-13;70;1219.372955000000;20;1151.137861600000;20;0;0;0.691419277240;0;0.285815178087;30;0;0;;;;
2020-11-15;2020-11-14;70;1151.755213800000;20;1106.430290400000;20;0;0;0.672573707001;0;0.280441441119;30;0;0;;;;
2020-11-16;2020-11-15;70;1108.179128300000;20;1071.433597700000;20;0;0;0.677392850206;0;0.277523441133;30;0;0;;;;
2020-11-17;2020-11-16;70;1072.401853000000;20;1048.446493900000;20;0;0;0.743477176353;0;0.280828371146;30;0;0;;;;
2020-11-18;2020-11-17;70;999.051892800000;20;986.428226200000;20;0;0;0.728416248288;0;0.281252202845;30;0;0;;;;
2020-11-19;2020-11-18;62;903.567899500000;16;914.652167500000;16;0;0;0.721371103247;0;0.272694664474;30;0;0;;;;
2020-11-20;2020-11-19;62;840.317117900000;16;857.372058000000;16;0;0;0.745569674047;0;0.269220145474;30;0;0;;;;
2020-11-21;2020-11-20;62;786.660556000000;16;803.657295100000;16;0;0;0.739634791813;0;0.266924534008;30;0;0;;;;
2020-11-22;2020-11-21;62;744.300112400000;16;766.737191700000;16;0;0;0.727661097318;0;0.262212765271;30;0;0;;;;
2020-11-23;2020-11-22;57;724.662820600000;16;749.754882400000;16;0;0;0.805809669415;5;0.228179869696;20;0;0;;;;
2020-11-24;2020-11-23;57;709.055849200000;16;742.014327000000;16;0;0;0.852707442727;5;0.224564467473;20;0;0;;;;
2020-11-25;2020-11-24;57;679.179112500000;16;715.837176200000;16;0;0;0.932854537163;5;0.224869469634;20;0;0;;;;
2020-11-26;2020-11-25;57;641.849556000000;16;670.566655500000;16;0;0;0.958524658596;5;0.223111357879;20;0;0;;;;
2020-11-27;2020-11-26;57;606.081631800000;16;634.256414100000;16;0;0;0.913718378262;5;0.215452634630;20;0;0;;;;
2020-11-28;2020-11-27;57;579.000871400000;16;597.523960500000;16;0;0;0.882709713539;5;0.209210264424;20;0;0;;;;
2020-11-29;2020-11-28;57;564.703052800000;16;578.055291000000;16;0;0;0.895201979625;5;0.208778030938;20;0;0;;;;
2020-11-30;2020-11-29;57;557.063211200000;16;574.020819700000;16;0;0;0.837742881583;5;0.206726274840;20;0;0;;;;
2020-12-01;2020-11-30;57;539.847852100000;16;552.675651900000;16;0;0;0.827884406009;5;0.202776423259;20;0;0;;;;
2020-12-02;2020-12-01;57;548.581771400000;16;558.117496900000;16;0;0;0.872401264885;5;0.199561369757;20;0;0;;;;
2020-12-03;2020-12-02;57;539.670181300000;16;547.046157100000;16;0;0;0.900810429880;5;0.197358263339;20;0;0;;;;
2020-12-04;2020-12-03;57;522.408066800000;16;526.686150900000;16;0;0;0.938397472716;5;0.201106315538;20;0;0;;;;
2020-12-05;2020-12-04;57;512.486558900000;16;515.614811200000;16;0;0;0.963677473469;5;0.204363360762;20;0;0;;;;
2020-12-06;2020-12-05;62;513.618041000000;16;514.864211800000;16;0;0;1.017133839332;10;0.208285243833;20;0;0;;;;
2020-12-07;2020-12-06;64;509.905657700000;16;510.876653000000;16;0;0;1.045309065669;10;0.208482984041;20;1;2;;;;
2020-12-08;2020-12-07;64;508.708718000000;16;502.995360300000;16;0;0;1.086915705065;10;0.212762536274;20;1;2;;;;
2020-12-09;2020-12-08;64;508.652611500000;16;497.178215700000;16;0;0;1.088829380260;10;0.213588881551;20;1;2;;;;
2020-12-10;2020-12-09;64;522.529631000000;16;504.215084200000;16;0;0;1.147171239356;10;0.222339575036;20;1;2;;;;
2020-12-11;2020-12-10;64;539.557968300000;16;507.264393900000;16;0;0;1.165866272626;10;0.223534911393;20;1;2;;;;
2020-12-12;2020-12-11;69;555.884973700000;16;513.879050300000;16;0;0;1.218127490039;15;0.224882012026;20;1;2;;;;
2020-12-13;2020-12-12;71;565.114500800000;16;519.461632600000;16;1;2;1.200669377766;15;0.222574318193;20;1;2;;;;
2020-12-14;2020-12-13;71;573.754909200000;16;524.199790700000;16;1;2;1.203323729885;15;0.224785545047;20;1;2;;;;
2020-12-15;2020-12-14;66;588.754059600000;16;532.315645700000;16;1;2;1.160321963449;10;0.225775392831;20;1;2;;;;
2020-12-16;2020-12-15;66;614.263836700000;16;544.747446700000;16;1;2;1.179562737642;10;0.229453532377;20;1;2;;;;
2020-12-17;2020-12-16;71;648.806768000000;16;564.966715600000;16;1;2;1.183156173344;10;0.230541819598;25;1;2;;;;
2020-12-18;2020-12-17;76;676.757179900000;16;580.870038400000;16;1;2;1.223271288553;15;0.233211428571;25;1;2;;;;
2020-12-19;2020-12-18;76;714.975090000000;16;603.247280200000;16;1;2;1.268299804373;15;0.240275688113;25;1;2;;;;
2020-12-20;2020-12-19;76;733.770783600000;16;608.923687500000;16;1;2;1.282367657929;15;0.242451932638;25;1;2;;;;
2020-12-21;2020-12-20;76;755.166080500000;16;623.466549000000;16;1;2;1.249308297740;15;0.246513624823;25;1;2;;;;
2020-12-22;2020-12-21;76;789.737065000000;16;647.767201600000;16;1;2;1.261358110010;15;0.256372906045;25;1;2;;;;
2020-12-23;2020-12-22;81;836.978778300000;16;678.213386000000;16;1;2;1.280971282955;15;0.266327383135;30;1;2;;;;
2020-12-24;2020-12-23;81;909.131798800000;16;723.483906600000;16;1;2;1.338758690547;15;0.282747689270;30;1;2;;;;
2020-12-25;2020-12-24;81;895.123864000000;16;706.923809400000;16;1;2;1.217399015652;15;0.296374656598;30;1;2;;;;
2020-12-26;2020-12-25;76;862.049054100000;16;684.030530600000;16;1;2;1.048185258450;10;0.306443298969;30;1;2;;;;
2020-12-27;2020-12-26;71;856.223324200000;16;684.077443000000;16;1;2;0.942735389610;5;0.317130277483;30;1;2;;;;
2020-12-28;2020-12-27;71;872.877617800000;16;699.136341600000;16;1;2;0.895904665353;5;0.322169486862;30;1;2;;;;
2020-12-29;2020-12-28;71;926.683797200000;16;738.636630100000;16;1;2;0.856688390968;5;0.345849994446;30;1;2;;;;
2020-12-30;2020-12-29;80;1006.635627900000;20;802.249921400000;16;1;2;1.008340617715;10;0.384861333147;30;1;2;;;;
2020-12-31;2020-12-30;80;1088.934582400000;20;873.275380800000;16;1;2;1.195860427906;10;0.424150926922;30;1;2;;;;
2021-01-01;2020-12-31;90;1142.170345200000;20;925.488945000000;16;1;2;1.447135046708;20;0.434772205516;30;1;2;;;;
2021-01-02;2021-01-01;90;1091.786665300000;20;897.106908700000;16;1;2;1.451971731750;20;0.443324641460;30;1;2;;;;
2021-01-03;2021-01-02;90;1088.616645300000;20;912.071982400000;16;1;2;1.404243360966;20;0.442396954481;30;1;2;;;;
2021-01-04;2021-01-03;85;1115.426224100000;20;941.579917700000;16;1;2;1.308398049485;15;0.444527621139;30;1;2;;;;
2021-01-05;2021-01-04;89;1162.153627300000;20;991.213296800000;20;1;2;1.277269842358;15;0.438137323550;30;1;2;;;;
2021-01-06;2021-01-05;86;1222.823507700000;20;1058.907971800000;20;1;2;1.121476699736;12;;;;;0.551376146788;30;1;2
2021-01-07;2021-01-06;86;1256.767969200000;20;1109.104300400000;20;1;2;1.119033614681;12;;;;;0.545761365892;30;1;2
2021-01-08;2021-01-07;86;1355.019885500000;20;1216.862213400000;20;1;2;1.110294748277;12;;;;;0.541682384006;30;1;2
2021-01-09;2021-01-08;87;1452.514363500000;20;1316.973395900000;20;1;2;1.205380559313;15;;;;;0.537567493365;30;0;0
2021-01-10;2021-01-09;87;1503.038309800000;20;1366.372212800000;20;1;2;1.219107989417;15;;;;;0.532683903860;30;0;0
2021-01-11;2021-01-10;84;1508.003739300000;20;1372.846131800000;20;1;2;1.178002069020;12;;;;;0.527818314483;30;0;0
2021-01-12;2021-01-11;84;1493.518898800000;20;1374.394242900000;20;1;2;1.120287512647;12;;;;;0.521155076304;30;0;0
2021-01-13;2021-01-12;81;1440.619775300000;20;1350.609627300000;20;1;2;1.012706954708;9;;;;;0.515360559234;30;0;0
2021-01-14;2021-01-13;75;1383.147968200000;20;1311.953763000000;20;1;2;0.822353277984;3;;;;;0.508186046511;30;0;0
2021-01-15;2021-01-14;72;1334.335271500000;20;1275.174397000000;20;1;2;0.716257601128;0;;;;;0.507217847769;30;0;0
2021-01-16;2021-01-15;72;1389.011102400000;20;1322.790540500000;20;1;2;0.689210641867;0;;;;;0.504719600222;30;0;0
2021-01-17;2021-01-16;70;1391.395630700000;20;1315.096897600000;20;0;0;0.680534865990;0;;;;;0.495313831297;30;0;0
2021-01-18;2021-01-17;70;1357.479222500000;20;1284.275413600000;20;0;0;0.716352449117;0;;;;;0.489372027564;30;0;0
2021-01-19;2021-01-18;70;1308.086758300000;20;1234.079085000000;20;0;0;0.760750292430;0;;;;;0.481869943062;30;0;0
2021-01-20;2021-01-19;73;1235.260459200000;20;1161.786989200000;20;0;0;0.821867454128;3;;;;;0.476583453682;30;0;0
2021-01-21;2021-01-20;73;1146.004292700000;20;1083.302449200000;20;0;0;0.828898145879;3;;;;;0.477948175568;30;0;0
2021-01-22;2021-01-21;73;1077.245718300000;20;1007.398094400000;20;0;0;0.864906323790;3;;;;;0.477437020810;30;0;0
2021-01-23;2021-01-22;69;1033.894059000000;20;951.806833200000;16;0;0;0.875774192975;3;;;;;0.475470430107;30;0;0
2021-01-24;2021-01-23;69;994.666231000000;20;907.709124000000;16;0;0;0.885028646739;3;;;;;0.471925437599;30;0;0
2021-01-25;2021-01-24;72;976.749540000000;20;888.850316400000;16;0;0;0.900200235791;6;;;;;0.472502026166;30;0;0
2021-01-26;2021-01-25;68;954.194707800000;16;859.764593200000;16;0;0;0.934352890167;6;;;;;0.473665522547;30;0;0
2021-01-27;2021-01-26;68;939.139450800000;16;830.772695000000;16;0;0;0.936489906538;6;;;;;0.474893617021;30;0;0
2021-01-28;2021-01-27;70;916.565916400000;16;804.267157000000;16;0;0;0.957993069768;6;;;;;0.480802362786;30;1;2
2021-01-29;2021-01-28;70;915.817829100000;16;796.338951800000;16;0;0;0.987714581178;6;;;;;0.480555208203;30;1;2
2021-01-30;2021-01-29;70;904.213124800000;16;775.885120700000;16;0;0;0.984263262930;6;;;;;0.477545857052;30;1;2
2021-01-31;2021-01-30;70;893.141432700000;16;763.922444300000;16;0;0;0.994769036068;6;;;;;0.478817858954;30;1;2
2021-02-01;2021-01-31;73;892.514909600000;16;761.201521800000;16;0;0;1.007383921351;9;;;;;0.479573712255;30;1;2
2021-02-02;2021-02-01;73;888.250811900000;16;754.962165100000;16;0;0;1.006409171672;9;;;;;0.482641080671;30;1;2
2021-02-03;2021-02-02;70;883.939958800000;16;747.596909400000;16;0;0;0.995351369461;6;;;;;0.479918657854;30;1;2
2021-02-04;2021-02-03;71;897.414881400000;16;745.110549200000;16;0;0;1.028428411514;9;;;;;0.476940814757;30;0;0
2021-02-05;2021-02-04;71;902.810461100000;16;745.298199000000;16;0;0;1.034519316398;9;;;;;0.476014760147;30;0;0
2021-02-06;2021-02-05;73;904.287933500000;16;742.201976800000;16;0;0;1.042584651781;9;;;;;0.477756532823;30;1;2
2021-02-07;2021-02-06;71;909.711566500000;16;744.453774800000;16;0;0;1.053447949725;9;;;;;0.477298740938;30;0;0
2021-02-08;2021-02-07;71;910.225876500000;16;746.189535700000;16;0;0;1.051836580132;9;;;;;0.475618999494;30;0;0
2021-02-09;2021-02-08;71;917.706749500000;16;740.747690700000;16;0;0;1.038342266855;9;;;;;0.471435793731;30;0;0
2021-02-10;2021-02-09;71;927.768523800000;16;743.280963300000;16;0;0;1.059253945480;9;;;;;0.469563020964;30;0;0
2021-02-11;2021-02-10;71;937.362743500000;16;740.466215900000;16;0;0;1.044390866543;9;;;;;0.463046757164;30;0;0
2021-02-12;2021-02-11;71;946.667079300000;16;743.421700700000;16;0;0;1.046366864849;9;;;;;0.459053343350;30;0;0
2021-02-13;2021-02-12;73;953.502727100000;16;742.999488600000;16;1;2;1.052242089683;9;;;;;0.456356858207;30;0;0
