datum_zobrazeni;datum;body;incidence14_100;incidence14_100_body;incidence_65_14_100;incidence_65_14_100_body;incidence_65_roste;incidence_65_roste_body;simple_r;simple_r_body;pozit_perc_test;pozit_perc_test_body;pozit_perc_test_roste;pozit_perc_test_roste_body;podil_zachycen_hosp;podil_zachycen_hosp_body;podil_zachycen_hosp_roste;podil_zachycen_hosp_roste_body
2020-10-21;2020-10-20;85;971.840217100000;20;673.569052700000;16;1;2;1.330466855923;15;0.310385667739;30;1;2;;;;
2020-10-22;2020-10-21;85;1061.928630700000;20;736.853956800000;16;1;2;1.372214011232;15;0.321780599725;30;1;2;;;;
2020-10-23;2020-10-22;85;1143.853541700000;20;795.306877800000;16;1;2;1.350990478275;15;0.327386530402;30;1;2;;;;
2020-10-24;2020-10-23;85;1205.851277000000;20;845.925418500000;16;1;2;1.377459182415;15;0.336811641638;30;1;2;;;;
2020-10-25;2020-10-24;85;1279.135779600000;20;901.000642700000;16;1;2;1.353813629306;15;0.339421846595;30;1;2;;;;
2020-10-26;2020-10-25;85;1318.372958700000;20;932.478901100000;16;1;2;1.311523665643;15;0.342915200677;30;1;2;;;;
2020-10-27;2020-10-26;89;1374.142867200000;20;979.485182700000;20;1;2;1.240848448293;15;0.347146220540;30;1;2;;;;
2020-10-28;2020-10-27;89;1442.798579600000;20;1037.797366300000;20;1;2;1.216312918556;15;0.353864283609;30;1;2;;;;
2020-10-29;2020-10-28;84;1474.900876000000;20;1075.421156500000;20;1;2;1.126380932896;10;0.352355315208;30;1;2;;;;
2020-10-30;2020-10-29;84;1506.011956800000;20;1114.921445000000;20;1;2;1.061243412063;10;0.353678766588;30;1;2;;;;
2020-10-31;2020-10-30;84;1529.380334000000;20;1156.908093800000;20;1;2;1.013466494080;10;0.346122180809;30;1;2;;;;
2020-11-01;2020-10-31;79;1554.759195800000;20;1187.635752900000;20;1;2;0.975614554881;5;0.346777079810;30;1;2;;;;
2020-11-02;2020-11-01;79;1568.711024000000;20;1202.600826500000;20;1;2;0.927435200088;5;0.345405235567;30;1;2;;;;
2020-11-03;2020-11-02;77;1579.576992100000;20;1227.089128900000;20;1;2;0.936691186486;5;0.344103554256;30;0;0;;;;
2020-11-04;2020-11-03;77;1580.558856700000;20;1247.167660400000;20;1;2;0.907469995861;5;0.334761054591;30;0;0;;;;
2020-11-05;2020-11-04;77;1587.609579500000;20;1274.236147900000;20;1;2;0.957149385421;5;0.340571190327;30;0;0;;;;
2020-11-06;2020-11-05;77;1578.997224500000;20;1297.551638800000;20;1;2;0.971197077001;5;0.340486676897;30;0;0;;;;
2020-11-07;2020-11-06;77;1544.379484400000;20;1300.882423300000;20;1;2;0.955283190501;5;0.340265520681;30;0;0;;;;
2020-11-08;2020-11-07;77;1499.943098600000;20;1285.964262000000;20;1;2;0.922329273465;5;0.337936485382;30;0;0;;;;
2020-11-09;2020-11-08;75;1465.428220600000;20;1263.774670000000;20;0;0;0.926842245277;5;0.334714940572;30;0;0;;;;
2020-11-10;2020-11-09;75;1425.929210900000;20;1238.676505700000;20;0;0;0.856609455720;5;0.324231275369;30;0;0;;;;
2020-11-11;2020-11-10;75;1364.118497400000;20;1207.198247300000;20;0;0;0.817635490845;5;0.319019954533;30;0;0;;;;
2020-11-12;2020-11-11;70;1326.181119900000;20;1201.709489900000;20;0;0;0.753458126597;0;0.304188375739;30;0;0;;;;
2020-11-13;2020-11-12;70;1277.770520200000;20;1183.366719300000;20;0;0;0.719719864399;0;0.294673021884;30;0;0;;;;
2020-11-14;2020-11-13;70;1219.372955000000;20;1151.137861600000;20;0;0;0.691419277240;0;0.285839402860;30;0;0;;;;
2020-11-15;2020-11-14;70;1151.755213800000;20;1106.430290400000;20;0;0;0.672573707001;0;0.280468181980;30;0;0;;;;
2020-11-16;2020-11-15;70;1108.169777200000;20;1071.433597700000;20;0;0;0.677377911232;0;0.277544499669;30;0;0;;;;
2020-11-17;2020-11-16;70;1072.383150800000;20;1048.399581500000;20;0;0;0.743443917851;0;0.280844033469;30;0;0;;;;
2020-11-18;2020-11-17;70;999.033190600000;20;986.381313800000;20;0;0;0.728379735280;0;0.281269827841;30;0;0;;;;
2020-11-19;2020-11-18;62;903.549197300000;16;914.605255100000;16;0;0;0.721331567398;0;0.272681756701;30;0;0;;;;
2020-11-20;2020-11-19;62;840.298415700000;16;857.325145500000;16;0;0;0.745527176915;0;0.269206865596;30;0;0;;;;
2020-11-21;2020-11-20;62;786.641853800000;16;803.610382600000;16;0;0;0.739606995567;0;0.266908616271;30;0;0;;;;
2020-11-22;2020-11-21;62;744.281410200000;16;766.690279200000;16;0;0;0.727648914040;0;0.262196645469;30;0;0;;;;
2020-11-23;2020-11-22;57;724.644118500000;16;749.707969900000;16;0;0;0.805824999373;5;0.228174391948;20;0;0;;;;
2020-11-24;2020-11-23;57;709.037147100000;16;741.967414600000;16;0;0;0.852754179227;5;0.224564467473;20;0;0;;;;
2020-11-25;2020-11-24;57;679.160410300000;16;715.790263700000;16;0;0;0.932907712477;5;0.224869469634;20;0;0;;;;
2020-11-26;2020-11-25;57;641.830853900000;16;670.519743100000;16;0;0;0.958581822519;5;0.223111357879;20;0;0;;;;
2020-11-27;2020-11-26;57;606.062929600000;16;634.209501600000;16;0;0;0.913774553502;5;0.215452634630;20;0;0;;;;
2020-11-28;2020-11-27;57;578.982169200000;16;597.477048000000;16;0;0;0.882737169517;5;0.209210264424;20;0;0;;;;
2020-11-29;2020-11-28;57;564.684350600000;16;578.008378500000;16;0;0;0.895201979625;5;0.208778030938;20;0;0;;;;
2020-11-30;2020-11-29;57;557.053860100000;16;573.973907200000;16;0;0;0.837742881583;5;0.206726274840;20;0;0;;;;
2020-12-01;2020-11-30;57;539.847852100000;16;552.675651900000;16;0;0;0.827884406009;5;0.202776423259;20;0;0;;;;
2020-12-02;2020-12-01;57;548.581771400000;16;558.117496900000;16;0;0;0.872401264885;5;0.199561369757;20;0;0;;;;
2020-12-03;2020-12-02;57;539.670181300000;16;547.046157100000;16;0;0;0.900810429880;5;0.197358263339;20;0;0;;;;
2020-12-04;2020-12-03;57;522.408066800000;16;526.686150900000;16;0;0;0.938397472716;5;0.201106315538;20;0;0;;;;
2020-12-05;2020-12-04;57;512.486558900000;16;515.614811200000;16;0;0;0.963677473469;5;0.204363360762;20;0;0;;;;
2020-12-06;2020-12-05;62;513.618041000000;16;514.864211800000;16;0;0;1.017133839332;10;0.208285243833;20;0;0;;;;
2020-12-07;2020-12-06;64;509.905657700000;16;510.876653000000;16;0;0;1.045309065669;10;0.208482984041;20;1;2;;;;
2020-12-08;2020-12-07;64;508.708718000000;16;502.995360300000;16;0;0;1.086915705065;10;0.212762536274;20;1;2;;;;
2020-12-09;2020-12-08;64;508.652611500000;16;497.178215700000;16;0;0;1.088829380260;10;0.213588881551;20;1;2;;;;
2020-12-10;2020-12-09;64;522.529631000000;16;504.215084200000;16;0;0;1.147171239356;10;0.222339575036;20;1;2;;;;
2020-12-11;2020-12-10;64;539.548617200000;16;507.264393900000;16;0;0;1.165829331363;10;0.223527828538;20;1;2;;;;
2020-12-12;2020-12-11;69;555.875622600000;16;513.879050300000;16;0;0;1.218090600560;15;0.224875201754;20;1;2;;;;
2020-12-13;2020-12-12;71;565.105149700000;16;519.461632600000;16;1;2;1.200633389714;15;0.222567646901;20;1;2;;;;
2020-12-14;2020-12-13;71;573.745558100000;16;524.199790700000;16;1;2;1.203288595320;15;0.224778981773;20;1;2;;;;
2020-12-15;2020-12-14;66;588.744708500000;16;532.315645700000;16;1;2;1.160288975390;10;0.225768974016;20;1;2;;;;
2020-12-16;2020-12-15;66;614.254485600000;16;544.747446700000;16;1;2;1.179568427389;10;0.229447368745;20;1;2;;;;
2020-12-17;2020-12-16;71;648.797416900000;16;564.966715600000;16;1;2;1.183161720169;10;0.230535918709;25;1;2;;;;
2020-12-18;2020-12-17;76;676.747828800000;16;580.870038400000;16;1;2;1.223307955158;15;0.233214093875;25;1;2;;;;
2020-12-19;2020-12-18;76;714.947036800000;16;603.247280200000;16;1;2;1.268278439616;15;0.240268612298;25;1;2;;;;
2020-12-20;2020-12-19;76;733.742730300000;16;608.923687500000;16;1;2;1.282347254996;15;0.242445091862;25;1;2;;;;
2020-12-21;2020-12-20;76;755.128676100000;16;623.466549000000;16;1;2;1.249261269005;15;0.246501643167;25;1;2;;;;
2020-12-22;2020-12-21;76;789.690309600000;16;647.720289100000;16;1;2;1.261288010648;15;0.256356097535;25;1;2;;;;
2020-12-23;2020-12-22;81;836.922671800000;16;678.166473500000;16;1;2;1.280848769969;15;0.266307338047;30;1;2;;;;
2020-12-24;2020-12-23;81;909.066341200000;16;723.436994200000;16;1;2;1.338682199097;15;0.282724015034;30;1;2;;;;
2020-12-25;2020-12-24;81;895.067757500000;16;706.876897000000;16;1;2;1.217319971621;15;0.296345471915;30;1;2;;;;
2020-12-26;2020-12-25;76;861.992947500000;16;683.983618100000;16;1;2;1.048166863778;10;0.306420080588;30;1;2;;;;
2020-12-27;2020-12-26;71;856.167217700000;16;684.030530600000;16;1;2;0.942730741131;5;0.317105137411;30;1;2;;;;
2020-12-28;2020-12-27;71;872.821511300000;16;699.089429200000;16;1;2;0.895932968588;5;0.322153283165;30;1;2;;;;
2020-12-29;2020-12-28;71;926.599637400000;16;738.589717700000;16;1;2;0.856690800901;5;0.345880114705;30;1;2;;;;
2020-12-30;2020-12-29;80;1006.532765800000;20;802.156096500000;16;1;2;1.008341529158;10;0.384934678467;30;1;2;;;;
2020-12-31;2020-12-30;80;1088.803667100000;20;873.181555800000;16;1;2;1.195794440455;10;0.424284112911;30;1;2;;;;
2021-01-01;2020-12-31;90;1142.030078900000;20;925.395120100000;16;1;2;1.447065914668;20;0.434888369896;30;1;2;;;;
2021-01-02;2021-01-01;90;1091.655750000000;20;897.013083800000;16;1;2;1.451851219199;20;0.443438677953;30;1;2;;;;
2021-01-03;2021-01-02;90;1088.457676800000;20;911.931245100000;16;1;2;1.404123338820;20;0.442496631218;30;1;2;;;;
2021-01-04;2021-01-03;85;1115.211149000000;20;941.392267800000;16;1;2;1.308178599812;15;0.444789721921;30;1;2;;;;
2021-01-05;2021-01-04;89;1161.891796800000;20;990.978734500000;20;1;2;1.277050558424;15;0.438880012263;30;1;2;;;;
2021-01-06;2021-01-05;86;1222.533623900000;20;1058.673409500000;20;1;2;1.121254946297;12;;;;;0.551474339353;30;1;2
2021-01-07;2021-01-06;86;1256.450032100000;20;1108.869738100000;20;1;2;1.118815812694;12;;;;;0.545797734949;30;1;2
2021-01-08;2021-01-07;86;1354.655193000000;20;1216.627651100000;20;1;2;1.110072199585;12;;;;;0.541670599339;30;1;2
2021-01-09;2021-01-08;87;1452.121617600000;20;1316.738833600000;20;1;2;1.205271587551;15;;;;;0.537552665323;30;0;0
2021-01-10;2021-01-09;87;1502.626861800000;20;1366.231475400000;20;1;2;1.219068217845;15;;;;;0.532665148063;30;0;0
2021-01-11;2021-01-10;84;1507.582940200000;20;1372.705394400000;20;1;2;1.178061109415;12;;;;;0.527795527156;30;0;0
2021-01-12;2021-01-11;84;1493.070046500000;20;1374.206593000000;20;1;2;1.120341767992;12;;;;;0.521126760563;30;0;0
2021-01-13;2021-01-12;81;1440.189625100000;20;1350.468890000000;20;1;2;1.012827778063;9;;;;;0.515324436263;30;0;0
2021-01-14;2021-01-13;75;1382.727169100000;20;1311.859938100000;20;1;2;0.822437079720;3;;;;;0.508144838499;30;0;0
2021-01-15;2021-01-14;72;1333.905121300000;20;1275.080572100000;20;1;2;0.716325968372;0;;;;;0.507406712919;30;0;0
2021-01-16;2021-01-15;72;1388.534196800000;20;1322.649803200000;20;1;2;0.689190711084;0;;;;;0.504998148833;30;0;0
2021-01-17;2021-01-16;70;1390.928076100000;20;1315.003072700000;20;0;0;0.680511556963;0;;;;;0.495454545454;30;0;0
2021-01-18;2021-01-17;70;1357.077125600000;20;1284.228501100000;20;0;0;0.716314852492;0;;;;;0.489516598718;30;0;0
2021-01-19;2021-01-18;70;1307.703363500000;20;1234.079085000000;20;0;0;0.760728761857;0;;;;;0.482114308553;30;0;0
2021-01-20;2021-01-19;73;1234.895766600000;20;1161.833901700000;20;0;0;0.821792840330;3;;;;;0.476883384932;30;0;0
2021-01-21;2021-01-20;73;1145.648951200000;20;1083.443186600000;20;0;0;0.828845022550;3;;;;;0.478196443691;30;0;0
2021-01-22;2021-01-21;73;1076.852972500000;20;1007.491919300000;20;0;0;0.864741379310;3;;;;;0.477803354159;30;0;0
2021-01-23;2021-01-22;69;1033.491962100000;20;951.853745700000;16;0;0;0.875627984591;3;;;;;0.476233183856;30;0;0
2021-01-24;2021-01-23;69;994.273485100000;20;907.615299000000;16;0;0;0.884866794836;3;;;;;0.472456180286;30;0;0
2021-01-25;2021-01-24;72;976.356794200000;20;888.709579000000;16;0;0;0.900054287800;6;;;;;0.472976107631;30;0;0
2021-01-26;2021-01-25;68;953.773908700000;16;859.623855900000;16;0;0;0.934131146248;6;;;;;0.473634204275;30;0;0
2021-01-27;2021-01-26;68;938.634491900000;16;830.725782600000;16;0;0;0.936257601435;6;;;;;0.474217986314;30;0;0
2021-01-28;2021-01-27;70;915.986148700000;16;804.267157000000;16;0;0;0.957587430309;6;;;;;0.479145978152;30;1;2
2021-01-29;2021-01-28;68;914.611538300000;16;796.245126900000;16;0;0;0.986053344921;6;;;;;0.474342444559;30;0;0
